chrom	start	end	gene_count	gene_coverage	E1	E2	E3
chr6	45700000	45800000	143	0.0091	0.01082832914349336	0.36124742874859367	-0.4701516520147804
chr6	45800000	45900000	53	0.02137	-0.19239116797791797	0.4104013790011452	-0.33081070051253175
chr6	45900000	46000000	182	1.0	-0.4842621245410306	0.39449602965037567	-0.2921837518809888
chr6	46000000	46100000	142	0.80779	-0.868414078447379	0.42461159357609357	-0.12274231272202127
chr6	46100000	46200000	128	0.31090999999999996	-1.1624406100279983	0.34770295265661805	0.015518406657605134
chr6	46200000	46300000	171	0.83655	-0.9608131621962429	0.35069022735258787	0.016849778040593268
chr6	46300000	46400000	137	1.0	-1.0851404267550524	0.2909319679800871	-0.027440271336703587
chr6	46400000	46500000	155	0.99923	-0.6967278789136168	0.3275372795367545	-0.3859605724913258
chr6	46500000	46600000	220	0.839	-1.0714510484454383	0.3538913670355928	-0.04757935989451821
chr6	46600000	46700000	147	0.90302	-1.1619164439268832	0.21359685244539703	0.0011652000063591351
chr6	46700000	46800000	180	0.69658	-1.336776137966388	0.26186843498212775	-0.009252321691570805
chr6	46800000	46900000	136	0.87246	-1.2321139211013703	0.22984161602864797	0.0317632461156495
chr6	46900000	47000000	103	0.55309	-1.0791842488373085	0.29828363156282695	-0.08845424923530755
chr6	47000000	47100000	226	0.43418999999999996	-0.76205499194519	0.37266545378948407	-0.23691867037745928
chr6	47100000	47200000	188	0.03047	-0.37189046678957305	-0.0925337418882472	-0.9752313504238208
chr6	47200000	47300000	165	0.68885	-0.4814466678265766	-0.02801860844302404	-0.6084884052353126
chr6	47300000	47400000	169	0.11594000000000002	-0.9825399798303507	0.4222288632296735	0.09262805131850138
chr6	47400000	47500000	347	0.42218	-0.7332806240851744	0.43117418956373904	-0.210378277214182
chr6	47500000	47600000	257	1.0	-0.41145563258268225	-0.01746265257285233	-0.9619829295747611
chr6	47600000	47700000	142	0.71037	-0.7889545260657277	0.35039596352112895	-0.2709586772974196
chr6	47700000	47800000	150	0.40523000000000003	-0.8723523256776478	0.4369215544820155	0.22173412283226276
chr6	47800000	47900000	87	0.5492100000000001	-1.0818915904992212	0.47693991340267433	0.2003890706081201
chr6	47900000	48000000	73	1.0	-1.0892316465578569	0.3121114704219153	0.13053317095764655
chr6	48000000	48100000	321	1.0	-0.8780827482168416	0.4850767961376747	0.31298974167795607
chr6	48100000	48200000	80	0.11774000000000001	-0.7599669290566994	0.4999742474001659	0.21051890422037708
chr6	48200000	48300000	132	0.01119	-0.7423594950220135	0.564612061471	0.3598884938704822
chr6	48300000	48400000	313	0.020909999999999998	-0.8371706565228931	0.5276920069686859	0.04557041234743959
chr6	48400000	48500000	135	0.01317	-0.537799307976573	0.40924504340020584	0.038553838730039654
chr6	48500000	48600000	78	0.06649	-0.5366907536689987	0.6366778642683403	0.04317543702526921
chr6	48600000	48700000	87	0.030639999999999997	-0.451122192141012	0.45795693345477206	-0.1736319996558314
chr6	48700000	48800000	108	0.01323	-0.26588330707619917	0.37798450510853626	-0.3543609969415069
chr6	48800000	48900000	246	0.01175	-0.1763134106286534	0.28746081333849166	-0.6478627683934286
chr6	48900000	49000000	92	0.007640000000000001	-0.44645646825442425	-0.026787994887328692	-0.5430406441206099
chr6	49000000	49100000	92	0.009170000000000001	-0.5139042888952604	0.37063596200144533	0.04003599028538983
chr6	49100000	49200000	91	0.013330000000000002	-0.6277873397146061	0.5361348577334856	0.0816907459497184
chr6	49200000	49300000	109	0.013669999999999998	-0.6357728773737279	0.39236260978210596	-0.010947059033082872
chr6	49300000	49400000	165	0.07846	-0.5392824106015622	0.26715434774306274	-0.1254929431536247
chr6	49400000	49500000	262	1.0	-0.5906223818842812	0.03809972552643139	-0.4882798359203302
chr6	49500000	49600000	442	1.0	-1.0149064775773784	0.0672589915439926	-0.3738868892810445
chr6	49600000	49700000	223	1.0	-1.276273388532621	0.1612864146346166	0.03726816241586753
chr6	49700000	49800000	175	0.87765	-1.3757103591791957	0.1685216049755038	-0.055505261577547475
chr6	49800000	49900000	103	0.5262899999999999	-1.2227773069598196	0.10438988056062273	0.0506460132032509
chr6	49900000	50000000	132	0.09092	-1.3807541731673179	0.19171901225510443	-0.07112292502078432
chr6	50000000	50100000	118	0.18637	-1.4017403449363055	0.19702272648268274	-0.13551837479052817
chr6	50100000	50200000	86	0.00715	-1.2674398402769527	0.31681825382137035	-0.12880629021937373
chr6	50200000	50300000	86	0.00822	-1.3201180571259898	0.0807800924729417	-0.018382269241235132
chr6	50300000	50400000	80	0.011290000000000001	-1.1598343474970756	0.3031239473633962	-0.06716970233103882
chr6	50400000	50500000	120	0.02814	-1.288066605950889	0.3501030194109064	-0.23412137749856013
chr6	50500000	50600000	127	0.11092	-1.0999375124316577	0.3073416027477536	0.001848356679906815
chr6	50600000	50700000	111	0.01385	-1.2563186711469938	0.36064204473222733	0.0003245638857060315
chr6	50700000	50800000	139	0.60138	-1.1435529101732622	0.23982232229845316	0.013217668628078154
chr6	50800000	50900000	90	0.40155	-1.0693430792857308	0.3336627362581224	-0.13340609529648156
chr6	50900000	51000000	136	0.034480000000000004	-1.1771353501997204	0.40310505168885374	0.053285512525259066
chr6	51000000	51100000	74	0.01167	-1.1277195799418107	0.3815422915871203	0.08628171553851584
chr6	51100000	51200000	78	0.0136	-1.120377644263198	0.3750177069301286	0.07798886168353392
chr6	51200000	51300000	69	0.00981	-1.079378143661011	0.30076754715790127	0.1723473682510069
chr6	51300000	51400000	38	0.00525	-1.0728287491886732	0.31779768316823537	-0.04639709085697663
chr6	51400000	51500000	71	0.02221	-1.0373916220390615	0.34876733603190657	0.08884427547171583
chr6	51500000	51600000	345	0.00615	-1.1569176138611665	0.354811939230603	0.1260815004945908
chr6	51600000	51700000	143	0.85401	-1.1007090465961322	0.23414005965434254	0.24157602380292156
chr6	51700000	51800000	248	1.0	-1.139371393977751	0.3178526036745712	0.013843479970332936
chr6	51800000	51900000	125	1.0	-1.2936929714869616	0.23895305861449934	0.06862430411948478
chr6	51900000	52000000	126	1.0	-1.3471558607686147	0.189597021114832	-0.012778420650445852
chr6	52000000	52100000	338	1.0	-1.2378978111854477	0.1842409786999581	-0.04772629202581654
chr6	52100000	52200000	1147	1.0	-1.1812113919779335	0.10455229664705615	-0.03726187832225906
chr6	52200000	52300000	349	0.53955	-0.7127157302628275	0.12976007535517212	-0.587723088860133
chr6	52300000	52400000	414	0.415	0.027669188386741934	-0.09238034438044063	-1.035997698755259
chr6	52400000	52500000	316	0.8817	0.34550852571950696	-0.19745174033514068	-0.9812521020808369
chr6	52500000	52600000	339	0.84441	0.5562048941458587	-0.40951801942003013	-1.3638298840419751
chr6	52600000	52700000	382	0.2516	0.2987075616042282	0.1775197538549246	-0.7339208167074611
chr6	52700000	52800000	151	0.23478000000000002	0.2378550154759263	0.004865198933223346	-0.6147778903239484
chr6	52800000	52900000	216	0.20604	0.2321167093824356	-0.07779317069987661	-0.4921471030825428
chr6	52900000	53000000	395	0.37499	0.3691992731454158	0.14276775204533984	-0.6525825255802524
chr6	53000000	53100000	398	0.9592	0.3446857344021516	0.2716480930386237	-0.6498275292885393
chr6	53100000	53200000	588	1.0	0.1356242696242595	0.3515325891581146	-0.208602443030529
chr6	53200000	53300000	437	1.0	0.08767813432114951	-0.06890322242996492	-0.7000262154693905
chr6	53300000	53400000	258	1.0	0.1804135152476318	-0.0128090033255797	-0.7006162013837489
chr6	53400000	53500000	454	0.8633299999999999	-0.007875591184713895	0.30321001894343746	-0.35024608314260325
chr6	53500000	53600000	258	0.8444200000000001	-0.10121858738015888	0.2694183115218898	-0.4465753370143534
chr6	53600000	53700000	205	0.37258	-0.3238157261774833	0.35963456483799433	-0.1269721269642732
chr6	53700000	53800000	221	0.23184000000000002	0.0033638568501943187	0.4795767484732951	-0.353036486149452
chr6	53800000	53900000	216	1.0	-0.06734597965107522	0.32172726288820175	-0.5092997709696959
chr6	53900000	54000000	251	1.0	-0.1071890333906917	0.4645669435718155	-0.33932729785727833
chr6	54000000	54100000	131	1.0	-0.33083665637961296	0.47685005389718754	0.00831865078339424
chr6	54100000	54200000	100	1.0	-0.4609336012155647	0.38466113477410885	0.046858065088542705
chr6	54200000	54300000	139	0.66423	-0.1440775863917955	0.3464836849718983	-0.3627444948134171
chr6	54300000	54400000	85	0.8174100000000001	-0.08685726295722697	0.36281301365225094	-0.4597847539204485
chr6	54400000	54500000	53	0.00811	-0.22875625539639224	0.3704834478937921	-0.3264955672369229
chr6	54500000	54600000	103	0.01138	-0.1774318111185028	0.3300679356620917	-0.12177567186482106
chr6	54600000	54700000	140	0.013590000000000001	-0.2786637247248176	0.5552316885121346	-0.045016954814371006
chr6	54700000	54800000	299	0.02508	-0.25122964504050904	0.5522460426328456	-0.0475105588985703
chr6	54800000	54900000	235	0.5533899999999999	-0.22800861704975686	0.48493389826334976	-0.17319827715597622
chr6	54900000	55000000	123	0.4489	-0.358881661989718	0.27999375283056704	-0.2287195189842143
chr6	55000000	55100000	162	0.013	-0.5425590472905769	0.4582593825132254	-0.0014406521465643628
chr6	55100000	55200000	78	0.93605	-0.8411329343823093	0.3555501065053064	0.2537022789540549
chr6	55200000	55300000	158	0.8296	-0.8812542424210025	0.35181275851223726	0.16180422219600485
chr6	55300000	55400000	88	0.7279	-1.163070665791455	0.289177993166681	0.1550741996767819
chr6	55400000	55500000	95	0.6859	-1.1162819687016083	0.2367096998853928	0.15366244260706644
chr6	55500000	55600000	143	0.79405	-1.1992130324057322	0.14432044709072736	0.15092674516511706
chr6	55600000	55700000	72	0.00948	-1.1096411310054528	0.4054776018820168	0.11647132974705067
chr6	55700000	55800000	71	0.45621000000000006	-1.0675449095268237	0.14294785180014186	0.03657148017172706
chr6	55800000	55900000	118	0.75751	-1.109748771419672	0.1485350305435808	-0.21020204557481484
chr6	55900000	56000000	135	0.01643	-0.7696177589108736	0.22938903679773742	-0.27189256582196825
chr6	56000000	56100000	108	0.43886000000000003	-0.3613237104305285	0.10179545999084773	-0.42992410000543013
chr6	56100000	56200000	302	1.0	-0.2892256125451526	-0.25654666266328596	-0.6436484357463583
chr6	56200000	56300000	103	1.0	-0.44175607581926174	-0.2538458469649001	-0.5502971098177548
chr6	56300000	56400000	100	0.94094	0.1881522000362062	0.04234817320109509	-0.6637947890582708
chr6	56400000	56500000	145	0.45506	0.30758536029042266	-0.2998285868634634	-0.7778241363472544
chr6	56500000	56600000	148	1.0	0.22521293380851057	-0.16660634304760785	-0.8357838729194784
chr6	56600000	56700000	265	1.0	0.5192575631696771	-0.16202143425710536	-0.7314984497699687
chr6	56700000	56800000	362	1.0	0.5144980274971188	-0.3362829728511753	-0.8230181969751893
chr6	56800000	56900000	334	1.0	0.5794115130129713	-0.30936180302143534	-0.7292432108180938
chr6	56900000	57000000	315	0.99482	0.5196169557140958	-0.2894972948475664	-0.43490005995050685
chr6	57000000	57100000	430	0.71914	0.46401137738684384	-0.22876161633100686	-0.4359005966425846
chr6	57100000	57200000	244	1.0	0.47958131063993176	-0.4684812020184359	-0.8159634544347601
chr6	57200000	57300000	317	0.44054	0.5276462873833686	-0.40825287771846114	-0.8114783152868956
chr6	57300000	57400000	271	0.8330200000000001			
chr6	57400000	57500000	143	1.0			
chr6	57500000	57600000	182	1.0			
chr6	57600000	57700000	182	0.47786000000000006			
chr6	57700000	57800000	75	0.00922			
chr6	57800000	57900000	92	0.04069			
chr6	57900000	58000000	628	0.45688999999999996			
chr6	58000000	58100000	110	0.00932			
chr6	58100000	58200000	73	0.01158			
chr6	58200000	58300000	86	0.01024			
chr6	58300000	58400000	83	0.03121			
chr6	58400000	58500000	9	0.0019			
chr6	58500000	58600000	0	0.0			
chr6	58600000	58700000	0	0.0			
chr6	58700000	58800000	0	0.0			
chr6	58800000	58900000	0	0.0			
chr6	58900000	59000000	0	0.0			
chr6	59000000	59100000	0	0.0			
chr6	59100000	59200000	0	0.0			
chr6	59200000	59300000	0	0.0			
chr6	59300000	59400000	0	0.0			
chr6	59400000	59500000	0	0.0			
chr6	59500000	59600000	0	0.0			
chr6	59600000	59700000	0	0.0			
chr6	59700000	59800000	0	0.0			
chr6	59800000	59900000	0	0.0			
chr6	59900000	60000000	0	0.0			
chr6	60000000	60100000	0	0.0			
chr6	60100000	60200000	0	0.0			
chr6	60200000	60300000	80	0.01906			
chr6	60300000	60400000	268	0.0191			
chr6	60400000	60500000	176	0.032780000000000004			
chr6	60500000	60600000	159	0.02163			
chr6	60600000	60700000	112	0.011890000000000001			
chr6	60700000	60800000	85	0.01286			
chr6	60800000	60900000	98	0.01204			
chr6	60900000	61000000	58	0.00899			
chr6	61000000	61100000	49	0.02199			
chr6	61100000	61200000	146	0.00978			
chr6	61200000	61300000	96	0.01014	-0.8432285084582833	-0.21883208333380516	-0.2150059709087961
chr6	61300000	61400000	6	0.00157			
chr6	61400000	61500000	15	0.0028399999999999996			
chr6	61500000	61600000	35	0.00541	-0.7583142158664035	-0.2825114940931526	0.04994983500577167
chr6	61600000	61700000	103	0.20861	-0.8958675711923344	-0.4352412854442481	-0.014805916770987946
chr6	61700000	61800000	62	1.0	-0.664272114428939	-0.6576103447884074	0.0852643558425193
chr6	61800000	61900000	78	1.0	-0.8029236586231107	-0.432694602723217	0.15784622216936395
chr6	61900000	62000000	111	1.0	-0.8010126523530169	-0.444246260818687	-0.012392643645036856
chr6	62000000	62100000	59	1.0	-0.810785245131295	-0.42208014550790063	0.03659924570122026
chr6	62100000	62200000	68	1.0	-0.7690979156348402	-0.2885228437345888	0.014439198648411082
chr6	62200000	62300000	169	0.8634700000000001	-0.7461734223516965	-0.3366560254318466	-0.27044911389104603
chr6	62300000	62400000	115	0.0101	-0.7550567010229815	-0.3104843397602967	-0.06675630748683131
chr6	62400000	62500000	72	0.00882	-0.7288521775755729	-0.2819371823089988	0.01670406512821604
chr6	62500000	62600000	161	0.02024	-0.8092052412054777	-0.5825978259272011	0.06922333129480593
chr6	62600000	62700000	241	0.00924	-0.6618524534562049	-0.5172757524143171	0.11028073784062169
chr6	62700000	62800000	42	0.00632	-0.6127909427903772	-0.6027538869482646	-0.13905603146657394
chr6	62800000	62900000	32	0.00387			
chr6	62900000	63000000	251	0.0108	-0.7364747074475245	-0.4214911199390367	-0.16023312860725022
chr6	63000000	63100000	177	0.01299	-0.9181132771235736	-0.4592097148962137	-0.0840562868446071
chr6	63100000	63200000	284	0.017580000000000002	-0.672776949183452	-0.4182448763381077	-0.2451081863702596
chr6	63200000	63300000	530	0.23246	-0.6237824783928501	-0.46446810544281664	-0.22459255896267943
chr6	63300000	63400000	178	0.22009	-0.42734190539609296	-0.1990297190653989	-0.1789456883652339
chr6	63400000	63500000	466	0.1919	-0.48699261478503225	-0.23548942305357107	-0.058325132346886625
chr6	63500000	63600000	437	0.65251	-0.29804295064531805	0.02627854253265799	-0.0524992587905054
chr6	63600000	63700000	421	0.66196	0.32570389329104255	0.27460253422040176	0.42842608745493865
chr6	63700000	63800000	173	0.95331	0.05053812436219904	0.14007964800270187	-0.08251513467289182
chr6	63800000	63900000	104	1.0	-0.35915066224556286	-0.42295942336873776	-0.027518706249881838
chr6	63900000	64000000	115	1.0	-0.5259563064992788	-0.8531730182469144	-0.2663770001205232
chr6	64000000	64100000	76	1.0	-0.7355655259380278	-0.6703920371316446	-0.09348250079396538
chr6	64100000	64200000	86	1.0	-0.5290660499485964	-0.7616662310051241	-0.1228379094261603
chr6	64200000	64300000	123	1.0	-0.5662221701038008	-0.6832669908785522	-0.14025868424989027
chr6	64300000	64400000	59	1.0	-0.5236688257873549	-0.7915518354554293	-0.10319684223935088
chr6	64400000	64500000	78	1.0	-0.6635176793114579	-0.5283008007493327	0.12537232331781167
chr6	64500000	64600000	124	1.0	-0.6376346559878299	-0.20175602552609673	-0.17348033155854467
chr6	64600000	64700000	120	1.0	-0.5810814152494577	-0.6593132222631081	-0.1643570159019061
chr6	64700000	64800000	143	1.0	-0.4302826025071642	-0.6105945728237001	-0.30070513164617424
chr6	64800000	64900000	65	1.0	-0.5922027551285239	-0.5992059264348466	-0.10055988037987144
chr6	64900000	65000000	80	1.0	-0.5205710429316953	-0.687519910021075	-0.1772019299915984
chr6	65000000	65100000	60	1.0	-0.5270811637202335	-0.5385251118980514	-0.04425851687194929
chr6	65100000	65200000	53	1.0	-0.5546764775271348	-0.5971430271557959	-0.3585084543026946
chr6	65200000	65300000	76	1.0	-0.5583512147433292	-0.5131457184501615	-0.20077427174337242
chr6	65300000	65400000	138	1.0			
chr6	65400000	65500000	119	1.0	-0.6344662707093905	-0.48248455563168646	-0.16326179665332458
chr6	65500000	65600000	101	1.0	-0.36999209602842437	-0.6542609779736923	-0.4617153270559559
chr6	65600000	65700000	99	1.0	-0.5651629343726232	-0.6199479901389143	-0.37563312154701717
chr6	65700000	65800000	111	0.09742999999999999	-0.5215956400340834	-0.626974698136918	-0.44518997703688323
chr6	65800000	65900000	93	0.01143	-0.4143733178101455	-0.5691935204256551	-0.3650877809627797
chr6	65900000	66000000	105	0.011909999999999999	-0.49496919317590193	-0.39415452422263386	-0.3730115438336757
chr6	66000000	66100000	103	0.012	-0.39414358566493335	-0.581206672693735	-0.20833154569119655
chr6	66100000	66200000	55	0.00615	-0.3851021452101671	-0.4197952247645	-0.2920344142237411
chr6	66200000	66300000	151	0.013030000000000002	-0.34508575017750076	-0.4114414282424923	-0.24073034757107062
chr6	66300000	66400000	156	0.014709999999999999	-0.13192787077519325	-0.5653623199399236	-0.17078129874504497
chr6	66400000	66500000	27	0.00335	-0.2844733110277216	-0.49310384156192016	-0.17584444801522542
chr6	66500000	66600000	129	0.13979	-0.2639156727074462	-0.4486377631951984	-0.25601671413930877
chr6	66600000	66700000	152	0.00842	-0.23746785065973763	-0.630117425134166	-0.09361438244024121
chr6	66700000	66800000	58	0.007909999999999999	-0.34245041125777026	-0.5426619005259512	-0.22347612949870135
chr6	66800000	66900000	40	0.00488	-0.4971117360464479	-0.7498939797880114	-0.12556274030353137
chr6	66900000	67000000	68	0.005529999999999999	-0.3904018986113997	-0.4655476839735857	-0.3996656586230939
chr6	67000000	67100000	211	0.01238	-0.4446946517891611	-0.43349689659451685	-0.24700229525604278
chr6	67100000	67200000	61	0.00835	-0.6426750649304462	-0.42660375494817593	-0.11120591257458798
chr6	67200000	67300000	100	0.00878	-0.4293627871913733	-0.4657904091478001	-0.24262262064751935
chr6	67300000	67400000	78	0.007520000000000001	-0.48814843881498426	-0.6725756078574742	-0.3277147885813805
chr6	67400000	67500000	33	0.0042	-0.3704534506352712	-0.4017945859091927	-0.3180097796767493
chr6	67500000	67600000	149	0.01206	-0.44845916781896394	-0.35995118079501826	-0.3338793376242925
chr6	67600000	67700000	273	0.01078	-0.30035846493101226	-0.6486739265379472	-0.23075734959088215
chr6	67700000	67800000	63	0.0070799999999999995	-0.5216542855272064	-0.29790633664835187	-0.30394150774025963
chr6	67800000	67900000	102	0.09511	-0.4192936007151703	-0.500953964290961	-0.3738656081789466
chr6	67900000	68000000	114	0.00759	-0.4343499491423788	-0.6052177283535962	-0.4312266871724386
chr6	68000000	68100000	95	0.17670999999999998	-0.4306254342860868	-0.6758810911189027	-0.295578548808954
chr6	68100000	68200000	167	0.01872	-0.4039236726877126	-0.5648053197490249	-0.4256108740016372
chr6	68200000	68300000	174	0.73497	-0.5041435545852081	-0.6348644061696326	-0.1468437981865609
chr6	68300000	68400000	103	0.30689	-0.5995545937499775	-0.6788332061021766	-0.41034475283683525
chr6	68400000	68500000	197	0.01011	-0.45843851829724513	-0.817745740061192	-0.3444093621056174
chr6	68500000	68600000	101	0.01261	-0.6607100859954003	-0.4059098669500781	-0.4412416924382318
chr6	68600000	68700000	110	0.6693399999999999	-0.4798855615650831	-0.7932526434512881	-0.3254508191195266
chr6	68700000	68800000	67	1.0	-0.5784799547173006	-0.6189543054783427	-0.20586124671443523
chr6	68800000	68900000	103	1.0	-0.612093474426393	-0.624354816854053	-0.2122517170695877
chr6	68900000	69000000	124	1.0	-0.5700485122888591	-0.5837947999049148	-0.20047080251190813
chr6	69000000	69100000	195	1.0	-0.5959508268401585	-0.6935917118414114	-0.404362394464426
chr6	69100000	69200000	86	1.0	-0.6784412499753353	-0.4779906398581975	-0.3321397374464374
chr6	69200000	69300000	94	1.0	-0.5802302465850505	-0.8198645611070653	-0.2508123024884693
chr6	69300000	69400000	71	0.89595	-0.6181264460567638	-0.6479274772215776	-0.295053246221926
chr6	69400000	69500000	106	0.01998	-0.7318911912513636	-0.2672903671195226	-0.23515447203220838
chr6	69500000	69600000	90	0.01135	-0.6334677281781439	-0.5191998864853823	0.0012808109720957054
chr6	69600000	69700000	185	0.25336	-0.4533533174180139	-0.23180291751500676	-0.1272917316602829
chr6	69700000	69800000	107	0.97064	-0.09558091700511957	0.07528119102030872	-0.08803314738714565
chr6	69800000	69900000	136	0.34337	-0.5282700056211062	-0.40413627338499186	-0.12658383228633752
chr6	69900000	70000000	84	1.0	-0.6965101216915369	-0.6470733202536095	0.06224174280764449
chr6	70000000	70100000	80	1.0	-0.9094927002346521	-0.6166052677693932	-0.2315799309791617
chr6	70100000	70200000	109	1.0	-0.6564799330060758	-0.7927031976837345	-0.11738908034757842
chr6	70200000	70300000	166	0.92466	-0.6874513539516054	-0.5997417817828976	-0.015518688970106234
chr6	70300000	70400000	168	0.04743	-0.45097348818383837	-0.07483595297131017	-0.21199724178824925
chr6	70400000	70500000	225	0.88754	-0.12874775260536517	0.010359397195198091	0.01880593377301301
chr6	70500000	70600000	415	0.86105	-0.054059266152970555	0.18144558479770587	-0.24412384374993779
chr6	70600000	70700000	452	0.35595	-0.13303121850787	-0.04004392024018032	-0.3575745112423964
chr6	70700000	70800000	245	1.0	-0.052697848475526485	0.36177313161979846	-0.1439007321353175
chr6	70800000	70900000	119	1.0	-0.09578654413839958	-0.1453619512752306	-0.17620761082170472
chr6	70900000	71000000	89	0.57643	-0.4627457352883608	-0.2867562886760477	-0.384202305564097
chr6	71000000	71100000	48	0.00451	-0.45932770760335845	-0.25601741068135564	-0.2340880367075658
chr6	71100000	71200000	135	0.01236	-0.21363777156127797	0.015066213671247107	-0.24454722972832046
chr6	71200000	71300000	98	0.12465999999999999	0.30775933130938565	0.40962341235429406	-0.01157559261727981
chr6	71300000	71400000	616	1.0	0.32187009009566236	0.31446924139411825	-0.30368563719532976
chr6	71400000	71500000	869	0.49828999999999996	0.4242728434309045	0.5027959379217551	-0.05319477615687209
chr6	71500000	71600000	126	0.01099	-0.08466553945593093	0.1080449111399707	-0.30894301761263065
chr6	71600000	71700000	107	0.95921	-0.3960140811047245	-0.18987143054134087	-0.13362363885672565
chr6	71700000	71800000	229	0.25451999999999997	-0.557772543613656	-0.2115359319905144	-0.19317325278926045
chr6	71800000	71900000	92	0.13988	-0.3596513811405191	-0.07902589957294208	-0.21661239769456422
chr6	71900000	72000000	193	1.0	-0.48786430154065635	-0.262807158597474	-0.05850157030689714
chr6	72000000	72100000	136	1.0	-0.35518888716865665	-0.22416275283329815	-0.23496047576839524
chr6	72100000	72200000	132	1.0	-0.10341901049646451	-0.1613007079317423	-0.08840234050969402
chr6	72200000	72300000	165	1.0	0.08131726472654088	-0.12744222651291823	-0.1672423215877593
chr6	72300000	72400000	96	1.0	0.28180595067969	0.20430924361735547	-0.20928546938279666
chr6	72400000	72500000	73	0.040119999999999996	0.47414763133142984	0.11075394587516595	-0.10059136515341802
chr6	72500000	72600000	114	0.01487	0.4389190143724183	0.2752611365681017	-0.18845128804239364
chr6	72600000	72700000	126	0.78141	0.5833086048229812	0.20828960570718666	-0.08898676109550005
chr6	72700000	72800000	166	1.0	0.7175057317364257	0.2734809171430129	-0.0814878364781676
chr6	72800000	72900000	128	1.0	0.5708822443764006	0.3092805601371134	-0.18862257634578575
chr6	72900000	73000000	194	1.0	0.4922428291759132	0.2197414190509126	-0.3960843481728474
chr6	73000000	73100000	112	1.0	0.5536595632030051	0.2984998877068423	0.11678846737313195
chr6	73100000	73200000	203	1.0	0.480363690264068	0.04638075639140682	-0.5084494938885299
chr6	73200000	73300000	765	1.0	0.5608293415360461	0.07172671624074252	-0.3345946182864582
chr6	73300000	73400000	765	1.0	0.5489028038997831	0.219700984543394	-0.5186916054016949
chr6	73400000	73500000	943	0.91228	0.6388635023738487	0.17528972076454777	-0.3811193004027581
chr6	73500000	73600000	1098	0.39014	0.696719026343857	0.1566655301562265	-0.3113899057780031
chr6	73600000	73700000	744	0.66264	0.5972436961932828	0.18036124058321165	-0.5105330135188831
chr6	73700000	73800000	367	1.0	0.5051994716880346	0.09098830880577652	-0.30855233409664456
chr6	73800000	73900000	256	0.30856999999999996	0.32658994282111764	-0.12311507040850493	-0.285595837758985
chr6	73900000	74000000	198	0.03408	0.2096256597196273	-0.08899349043549917	-0.4309524085509202
chr6	74000000	74100000	334	0.31845999999999997	0.0931881980161569	-0.3081946617298458	-0.521609610412922
chr6	74100000	74200000	187	1.0	0.043821200626281295	-0.27222052626191867	-0.4008641401565317
chr6	74200000	74300000	106	1.0	0.15819588622147246	-0.3016188132095755	-0.3655717644307316
chr6	74300000	74400000	84	1.0	0.2970436731246717	-0.09508592620745854	-0.4840753160569655
chr6	74400000	74500000	89	1.0	0.3717305975832051	-0.17076031837072866	-0.4209188357751998
chr6	74500000	74600000	41	1.0	0.25331721556360465	-0.12776061205690997	-0.5533752253269788
chr6	74600000	74700000	153	0.9089	0.4939154278025872	0.0753037107074568	-0.4303781656305274
chr6	74700000	74800000	86	0.00859	0.36339826258772895	-0.06835751022654041	-0.5009429381516358
chr6	74800000	74900000	128	0.01346	0.4175007164378886	-0.10684937664524868	-0.4180360897485593
chr6	74900000	75000000	85	0.0088	0.5029257398676558	0.030739607899513275	-0.6693731736792565
chr6	75000000	75100000	102	0.16397	0.488885410434881	0.10312807239374014	-0.55176301873646
chr6	75100000	75200000	233	1.0	0.7208746154766066	0.034213245334074806	-0.38435628533859645
chr6	75200000	75300000	234	0.60907	0.6013715344471656	-0.02545737870040022	-0.42860918916945856
chr6	75300000	75400000	230	1.0	0.668970347248476	0.20523076494034356	-0.06140268185695723
chr6	75400000	75500000	133	0.9380299999999999	0.7069063198496628	0.38229089187354265	-0.031196222874066117
chr6	75500000	75600000	244	0.03492	0.5746890524981312	0.037904497680713356	-0.30603542530166894
chr6	75600000	75700000	384	0.98492	0.6869677497076381	0.5327970527627857	-0.19141559602168273
chr6	75700000	75800000	652	0.74845	0.5532039453573881	0.21744125746583653	0.01193261090395171
chr6	75800000	75900000	346	1.0	0.14697795867247682	0.07779706832000623	-0.12820084936330925
chr6	75900000	76000000	178	1.0	-0.4245314544899075	-0.6006690482471556	-0.3592228255099052
chr6	76000000	76100000	97	0.72906	-0.6551128230475057	-0.5676959611078312	-0.23163792869447727
chr6	76100000	76200000	55	0.00995	-0.6951723325312062	-0.6180037792951889	-0.2800325100681869
chr6	76200000	76300000	86	0.00873	-0.7119194363372916	-0.5914054677819588	-0.2928600604435739
chr6	76300000	76400000	73	0.00877	-0.5648557267376625	-0.7669466388595403	-0.07079294727563212
chr6	76400000	76500000	44	0.00719	-0.8324334936973923	-0.609763397322926	-0.4049847553207798
chr6	76500000	76600000	146	0.011040000000000001	-0.6230874276798559	-0.7564245916701988	-0.2758190877373645
chr6	76600000	76700000	118	0.01346	-0.5088805428264929	-0.6386268404625539	-0.35628104061811217
chr6	76700000	76800000	92	0.01312	-0.5468423987296896	-0.5812216418253839	-0.38063956169559715
chr6	76800000	76900000	76	0.008459999999999999	-0.4122434451243364	-0.5072103992791159	-0.352956337819874
chr6	76900000	77000000	79	0.01163	-0.3207511427835636	-0.27091479668278634	-0.44968266190084544
chr6	77000000	77100000	94	0.018430000000000002	-0.20373959652382484	-0.25245394158857726	-0.3268520626577334
